game_id,time_control,num_plies,white_s_att,black_s_att,white_lgbm_a0g,black_lgbm_a0g,white_detector_a3g_seed0,black_detector_a3g_seed0,white_cnn_bilstm_a4,black_cnn_bilstm_a4
2019-03_game_0018650,bullet,44,108.203,105.8234,0.43139,0.530845,0.16193,0.690881,0.409692,0.377341
2023-05_game_0006042,bullet,87,215.4689,142.9086,0.676023,0.404856,0.613503,0.289206,0.542876,0.260775
2019-04_game_0026932,bullet,81,194.2707,274.9541,0.41908,0.687832,0.364961,0.473495,0.735033,0.513432
2019-01_game_0000177,bullet,72,653.4389,401.2689,0.6848,0.368779,0.53025,0.280244,0.356221,0.652299
2019-03_game_0019016,bullet,42,108.1774,116.1209,0.432075,0.811936,0.19122,0.381988,0.223824,0.728151
2019-05_game_0012494,bullet,32,528.7012,487.4397,0.234625,0.209827,0.121548,0.171601,0.093045,0.5086
2019-03_game_0017349,bullet,50,82.3976,88.9078,0.331729,0.668853,0.189854,0.856759,0.170229,0.485272
2023-05_game_0023967,bullet,90,172.895,189.4744,0.478707,0.548124,0.366098,0.463815,0.409918,0.445271
2019-01_game_0017989,bullet,31,153.3379,153.4074,0.174621,0.27674,0.120411,0.110188,0.266448,0.168025
2019-06_game_0004400,bullet,41,160.3866,123.1729,0.45365,0.525233,0.361572,0.175577,0.4573,0.15565
2019-01_game_0012024,bullet,37,68.9873,51.5785,0.487489,0.431199,0.528746,0.171026,0.439305,0.236535
2019-04_game_0024406,bullet,81,151.9974,157.9899,0.455032,0.45009,0.473379,0.397724,0.55591,0.277201
2019-02_game_0020470,bullet,73,204.7154,273.0391,0.566685,0.813502,0.404998,0.297888,0.683565,0.276665
2023-05_game_0018172,bullet,65,190.083,176.102,0.720238,0.426278,0.612146,0.319956,0.814128,0.555298
2019-03_game_0005829,bullet,47,130.0448,184.0788,0.432161,0.600693,0.193021,0.185954,0.41653,0.359819
2019-01_game_0015166,bullet,100,143.649,135.6165,0.511533,0.524304,0.398653,0.452915,0.307817,0.218806
2019-05_game_0003650,bullet,50,270.5136,89.0764,0.324719,0.321961,0.192107,0.288673,0.11597,0.616599
2019-04_game_0007041,bullet,76,138.7173,144.9918,0.658659,0.383793,0.419198,0.283704,0.429633,0.340128
2023-05_game_0021063,bullet,65,202.0863,200.1533,0.504582,0.513758,0.565203,0.247604,0.624307,0.194671
2019-01_game_0027902,bullet,46,264.2945,346.6042,0.457165,0.776436,0.173746,0.514036,0.27591,0.660408
2019-02_game_0022198,bullet,62,140.5261,224.8153,0.396948,0.751553,0.211909,0.732657,0.164295,0.663577
2019-05_game_0014131,bullet,38,134.2417,152.9813,0.706618,0.29818,0.167794,0.416224,0.236994,0.530241
2019-01_game_0011911,bullet,100,196.2949,173.3532,0.414035,0.508301,0.336293,0.446275,0.449849,0.501956
2019-03_game_0029508,bullet,40,137.1791,80.6185,0.570145,0.606936,0.190836,0.571567,0.248774,0.74079
2019-03_game_0023877,bullet,29,296.2896,282.1389,0.479837,0.316216,0.079701,0.066377,0.607907,0.125097
2019-03_game_0019092,bullet,32,70.3924,76.1966,0.437142,0.606194,0.143163,0.618555,0.207159,0.735082
2019-04_game_0017077,bullet,59,136.5148,278.5967,0.622704,0.426958,0.412751,0.238542,0.612134,0.191331
2019-05_game_0011058,bullet,80,311.9604,295.7514,0.34254,0.700007,0.284438,0.60057,0.376873,0.860893
2019-03_game_0006809,bullet,37,237.0858,197.941,0.44525,0.356405,0.779426,0.157223,0.813035,0.34756
2019-01_game_0018602,bullet,78,379.6726,387.7001,0.768587,0.316054,0.384177,0.388352,0.316602,0.702305
2023-05_game_0022752,bullet,34,172.0008,163.8455,0.235652,0.208086,0.111586,0.151203,0.34987,0.557465
2023-05_game_0018779,bullet,47,141.7373,131.3882,0.604581,0.333667,0.373144,0.182171,0.53655,0.135871
2019-03_game_0001058,bullet,44,83.2132,91.9139,0.306234,0.216604,0.223343,0.387989,0.325524,0.857572
2019-03_game_0020685,bullet,100,195.5482,209.2453,0.371482,0.537915,0.410621,0.639508,0.56019,0.600233
2019-03_game_0018714,bullet,51,176.6174,86.3902,0.572374,0.444002,0.674237,0.222545,0.465675,0.097462
2019-02_game_0023527,bullet,86,216.3701,204.6092,0.417999,0.490464,0.442802,0.344321,0.320737,0.47562
2019-03_game_0002895,bullet,35,275.3761,237.3125,0.557577,0.456302,0.752938,0.122366,0.56367,0.263632
2023-05_game_0007714,bullet,70,268.9684,251.8918,0.425317,0.712587,0.441566,0.465742,0.891289,0.971031
2019-05_game_0006305,bullet,58,230.6891,232.8276,0.591686,0.827329,0.262915,0.618476,0.293276,0.847312
2023-05_game_0029777,bullet,71,371.2992,301.9048,0.349327,0.729721,0.479488,0.268924,0.588391,0.554039
2019-02_game_0011304,bullet,65,181.9549,146.5513,0.685767,0.322108,0.598006,0.155289,0.751689,0.259202
2019-04_game_0019675,bullet,57,214.1959,85.303,0.696338,0.4051,0.752668,0.189402,0.749185,0.541592
2019-05_game_0004374,bullet,100,386.6767,133.7323,0.361986,0.62308,0.327497,0.71084,0.36613,0.582247
2019-05_game_0024060,bullet,100,113.1728,134.0296,0.471722,0.447984,0.511257,0.421286,0.322556,0.481012
2019-05_game_0029257,bullet,52,145.7631,221.622,0.210747,0.317834,0.144214,0.160644,0.272358,0.161833
2019-02_game_0013032,bullet,69,57.3858,124.8473,0.798327,0.349934,0.858167,0.239171,0.81269,0.200764
2019-04_game_0017664,bullet,70,279.9365,310.7887,0.422917,0.73404,0.278579,0.55736,0.140928,0.318087
2019-02_game_0006812,bullet,46,424.5005,417.2729,0.353043,0.538554,0.152857,0.164493,0.436287,0.464903
2023-05_game_0017594,bullet,56,83.8795,49.5181,0.467777,0.454213,0.207561,0.17939,0.233766,0.304168
2019-06_game_0014418,bullet,36,118.5019,279.3104,0.47,0.489331,0.156019,0.572609,0.269084,0.509997
2019-03_game_0019121,bullet,50,258.562,257.7175,0.442239,0.428941,0.208403,0.171237,0.205763,0.575336
2019-05_game_0018764,bullet,73,97.1864,135.1692,0.699837,0.371739,0.798727,0.324192,0.526199,0.232593
2019-03_game_0005873,bullet,63,584.3956,453.635,0.653029,0.355446,0.273519,0.377078,0.569155,0.324563
2019-04_game_0025680,bullet,100,168.8389,424.8069,0.598338,0.693267,0.418317,0.850794,0.553984,0.735814
2019-04_game_0027679,bullet,88,377.9885,378.9655,0.360943,0.432049,0.350035,0.361528,0.322465,0.26214
2019-05_game_0012312,bullet,62,129.0381,133.2094,0.480657,0.426631,0.353957,0.311486,0.278163,0.488783
2019-05_game_0014090,bullet,43,155.053,341.8399,0.524069,0.406947,0.245033,0.406806,0.543068,0.422712
2019-01_game_0012312,bullet,48,302.6025,423.2484,0.475682,0.472913,0.23246,0.279067,0.173224,0.711315
2019-02_game_0002294,bullet,90,263.2794,279.9467,0.226335,0.406848,0.379351,0.54103,0.257201,0.337747
2019-06_game_0008412,bullet,75,119.3602,141.9163,0.593654,0.410628,0.911092,0.235667,0.660856,0.254281
2019-02_game_0028252,bullet,47,158.8098,154.792,0.436433,0.508347,0.447527,0.239208,0.281691,0.197411
2019-05_game_0006324,bullet,48,333.7936,92.3768,0.527874,0.68131,0.208672,0.751018,0.084366,0.624747
2019-04_game_0003293,bullet,74,68.4153,69.6853,0.704351,0.386701,0.381028,0.333068,0.415339,0.610834
2019-02_game_0003885,bullet,34,160.2844,161.1127,0.57118,0.56209,0.18567,0.243024,0.255704,0.180036
2019-03_game_0013557,bullet,75,247.268,301.9417,0.556591,0.397449,0.325093,0.41536,0.801045,0.213617
2019-03_game_0028526,bullet,52,219.7445,178.1585,0.384601,0.757758,0.231938,0.780117,0.18596,0.149452
2019-04_game_0014376,bullet,30,296.6429,266.8277,0.229717,0.293456,0.079893,0.151289,0.079952,0.335662
2019-05_game_0022842,bullet,89,151.4062,140.7165,0.411356,0.448496,0.664526,0.385373,0.398146,0.36093
2023-05_game_0006605,bullet,86,42.6729,42.8414,0.624848,0.423834,0.26658,0.427043,0.496757,0.463494
2019-04_game_0003207,bullet,81,209.5845,219.5213,0.40638,0.372187,0.492261,0.334793,0.718425,0.618505
2019-02_game_0000880,bullet,73,203.1652,195.6509,0.704603,0.424167,0.168064,0.439756,0.383099,0.373729
2019-04_game_0012049,bullet,81,129.5905,147.2,0.347017,0.69078,0.43482,0.419756,0.57092,0.282084
2019-06_game_0019412,bullet,61,342.6272,265.2128,0.294701,0.624414,0.290836,0.283195,0.423086,0.184111
2019-03_game_0014412,bullet,88,299.1964,266.5713,0.419094,0.613232,0.359664,0.305663,0.284612,0.355941
2023-05_game_0014634,bullet,46,243.038,104.0053,0.466673,0.495183,0.199963,0.638239,0.11708,0.605227
2019-04_game_0016040,bullet,27,57.045,109.9317,0.519714,0.510267,0.222925,0.068551,0.410141,0.157544
2019-01_game_0024032,bullet,58,207.9207,141.19,0.430128,0.732562,0.215445,0.892408,0.261096,0.827213
2019-06_game_0018722,bullet,43,257.1194,161.5788,0.506422,0.373401,0.152389,0.131058,0.372953,0.409805
2019-02_game_0015130,bullet,70,74.7768,73.728,0.619442,0.393171,0.448915,0.278028,0.238471,0.591629
2019-01_game_0001915,bullet,70,249.1678,276.8627,0.606026,0.354268,0.611261,0.282362,0.498952,0.555963
2023-05_game_0026254,bullet,43,55.3402,55.5425,0.483627,0.628439,0.762833,0.202725,0.606388,0.15194
2023-05_game_0027677,bullet,33,77.7104,109.9193,0.532786,0.392391,0.690163,0.150851,0.48568,0.1387
2019-03_game_0023620,bullet,58,711.6821,635.7734,0.403078,0.653052,0.263076,0.245993,0.245824,0.764243
2023-05_game_0019288,bullet,68,156.1693,108.733,0.412318,0.595088,0.315885,0.62695,0.42439,0.836704
2019-01_game_0019804,bullet,72,324.8011,240.1761,0.592057,0.866288,0.319797,0.808417,0.577099,0.872835
2019-05_game_0017311,bullet,87,447.9322,442.8881,0.638579,0.338073,0.542099,0.3193,0.531872,0.362777
2023-05_game_0015163,bullet,100,181.4165,157.0822,0.741075,0.480104,0.598216,0.438445,0.846704,0.785173
2019-01_game_0026032,bullet,87,420.267,422.4608,0.475038,0.457517,0.284511,0.326155,0.440256,0.288414
2019-05_game_0014116,bullet,92,471.4577,376.5144,0.404141,0.604393,0.395612,0.519609,0.564169,0.700512
2023-05_game_0006863,bullet,72,149.867,123.9501,0.239907,0.249443,0.292929,0.455378,0.265333,0.619121
2019-05_game_0027764,bullet,90,209.9655,295.6592,0.599642,0.345376,0.41927,0.272277,0.512282,0.421253
2019-03_game_0023441,bullet,100,63.3168,135.8602,0.479328,0.386254,0.695058,0.348412,0.554778,0.538339
2019-04_game_0025842,bullet,90,190.8308,164.0482,0.376752,0.633529,0.312973,0.398869,0.398882,0.39152
2019-02_game_0006409,bullet,100,226.9268,242.8528,0.474833,0.426695,0.624834,0.451002,0.214117,0.305363
2023-05_game_0028254,bullet,54,179.8397,279.3665,0.50942,0.715973,0.187709,0.654862,0.068924,0.076867
2019-04_game_0000496,bullet,62,65.6122,113.051,0.245728,0.737209,0.197712,0.928349,0.413534,0.886399
2023-05_game_0000900,bullet,76,398.4872,292.302,0.595576,0.416213,0.666559,0.443617,0.461753,0.698006
2019-05_game_0020724,bullet,55,183.3131,237.9849,0.49271,0.388535,0.319667,0.314711,0.756344,0.234495
2019-02_game_0000194,bullet,35,209.8561,177.3505,0.348528,0.319465,0.170798,0.104047,0.316861,0.229024
2019-04_game_0020963,bullet,35,340.1766,285.1664,0.612474,0.362683,0.268973,0.202996,0.190542,0.232497
2019-01_game_0029091,bullet,70,184.6023,233.5031,0.302929,0.820331,0.184601,0.959038,0.249459,0.805521
2019-02_game_0004168,bullet,35,237.0513,253.2303,0.56517,0.39841,0.552227,0.154776,0.578191,0.109293
2019-02_game_0010472,bullet,100,202.7928,182.2226,0.652662,0.493663,0.639843,0.47041,0.426761,0.625244
2019-06_game_0003171,bullet,39,296.687,294.0078,0.798894,0.375399,0.887869,0.110533,0.759161,0.296446
2019-04_game_0021084,bullet,33,155.3386,81.1482,0.600165,0.270123,0.532981,0.192757,0.225562,0.229957
2019-05_game_0025494,bullet,92,293.8745,206.1361,0.327178,0.704376,0.358518,0.609516,0.375963,0.642854
2019-02_game_0007531,bullet,75,125.9724,130.0952,0.44888,0.64564,0.326111,0.403263,0.418411,0.389082
2019-04_game_0028407,bullet,100,57.2694,185.4255,0.426765,0.46371,0.466934,0.407445,0.410158,0.31259
2023-05_game_0020275,bullet,55,93.4956,85.4179,0.52156,0.657888,0.26175,0.36771,0.202796,0.20442
2019-01_game_0006587,bullet,100,285.8269,269.6162,0.539126,0.525021,0.398296,0.539058,0.426437,0.348124
2023-05_game_0006755,bullet,66,128.1884,131.0578,0.592085,0.426817,0.155922,0.572667,0.237226,0.733504
2019-03_game_0015344,bullet,63,122.8699,121.4186,0.386525,0.460192,0.347685,0.345421,0.433577,0.401102
2019-01_game_0024832,bullet,85,170.8485,161.9525,0.706053,0.372933,0.376319,0.326884,0.633159,0.446857
2019-06_game_0026207,bullet,71,80.2183,69.3033,0.79205,0.308362,0.83354,0.213407,0.709351,0.251878
2019-06_game_0001495,bullet,98,136.8977,132.4678,0.54624,0.409633,0.466862,0.335388,0.378309,0.605003
2019-06_game_0026757,bullet,100,211.0819,216.4077,0.667104,0.408344,0.606352,0.350311,0.390194,0.492978
2019-06_game_0019023,bullet,93,412.7837,449.8181,0.391851,0.38263,0.335965,0.39336,0.598915,0.290516
2019-06_game_0025030,bullet,100,242.4023,48.3042,0.478268,0.367105,0.530934,0.410513,0.416246,0.370284
2019-05_game_0001922,bullet,64,572.5121,457.6475,0.39599,0.811663,0.620143,0.224103,0.338987,0.816993
2019-02_game_0004957,bullet,57,284.8201,297.4233,0.819114,0.330329,0.961451,0.153725,0.73708,0.257595
2019-06_game_0003459,bullet,32,637.9734,560.1266,0.438451,0.514029,0.118282,0.506216,0.165428,0.245942
2019-05_game_0015138,bullet,100,264.178,230.2178,0.451855,0.484242,0.367475,0.73571,0.499327,0.498568
2019-01_game_0014930,bullet,79,81.392,83.613,0.534707,0.393907,0.917237,0.245792,0.348822,0.323133
2019-06_game_0020803,bullet,58,147.7319,205.2221,0.339568,0.681096,0.274738,0.833374,0.240182,0.673445
2019-02_game_0008330,bullet,50,79.1625,60.5678,0.358512,0.649586,0.146623,0.425351,0.164697,0.23942
2019-06_game_0027379,bullet,51,161.0837,141.0909,0.782772,0.370126,0.487914,0.398784,0.707414,0.293446
2019-05_game_0029492,bullet,100,474.8916,133.8592,0.39607,0.67516,0.32071,0.779346,0.551225,0.535249
2019-01_game_0003845,bullet,79,118.2816,104.9936,0.751045,0.749437,0.728209,0.216887,0.634827,0.444978
2019-04_game_0020879,bullet,46,81.7114,77.8824,0.741511,0.399536,0.278075,0.68431,0.186244,0.247265
2019-02_game_0022069,bullet,64,393.1034,404.0333,0.419472,0.674383,0.281125,0.282688,0.250131,0.143664
2023-05_game_0021719,bullet,83,150.9188,139.5627,0.752765,0.375565,0.940702,0.413084,0.699527,0.255015
2019-06_game_0024302,bullet,82,727.6882,508.0463,0.568832,0.419569,0.332009,0.39932,0.469254,0.601317
2019-03_game_0018359,bullet,54,197.8304,328.9497,0.58731,0.355446,0.266933,0.413231,0.26355,0.203272
2019-04_game_0002613,bullet,52,453.5188,201.9118,0.326324,0.660816,0.225446,0.801626,0.671174,0.749774
2019-06_game_0029450,bullet,66,205.0223,210.0948,0.353241,0.595198,0.240976,0.409663,0.328282,0.464439
2019-05_game_0014292,bullet,47,134.348,90.9253,0.324476,0.710569,0.285905,0.343471,0.422767,0.176832
2023-05_game_0009630,bullet,49,78.8008,51.696,0.577566,0.317145,0.74749,0.184888,0.435513,0.206476
2019-03_game_0024496,bullet,36,341.6937,328.6146,0.580429,0.353015,0.169885,0.345653,0.615339,0.610569
2019-06_game_0011526,bullet,100,380.9041,426.7487,0.457872,0.589451,0.520903,0.558463,0.248224,0.651911
2019-06_game_0001513,bullet,98,371.4604,299.5782,0.413742,0.525381,0.333652,0.342198,0.311171,0.529359
2019-05_game_0021757,bullet,64,114.8476,234.1356,0.26501,0.527854,0.234997,0.501481,0.286308,0.286544
2019-01_game_0012424,bullet,100,124.1363,158.0307,0.532636,0.443847,0.421436,0.384649,0.256198,0.401461
2019-06_game_0015121,bullet,66,177.3533,166.8846,0.509227,0.368638,0.59251,0.217627,0.249714,0.390706
2019-06_game_0017427,bullet,45,238.576,294.5747,0.650569,0.446362,0.808007,0.142954,0.672397,0.247857
2019-01_game_0023282,bullet,42,238.1716,96.95,0.655935,0.339663,0.273928,0.225236,0.267864,0.526169
2019-06_game_0016733,bullet,100,321.4636,288.2776,0.575595,0.610214,0.501085,0.43225,0.59843,0.684008
2019-02_game_0003247,bullet,100,442.1728,175.6611,0.493852,0.493417,0.451271,0.515711,0.517427,0.521046
2019-03_game_0016155,bullet,56,280.8279,289.2672,0.379501,0.376419,0.270811,0.337151,0.292841,0.61102
2023-05_game_0011226,bullet,59,118.7226,425.4587,0.568938,0.439542,0.222361,0.235915,0.353823,0.211153
2019-05_game_0014320,bullet,49,349.1861,244.8692,0.492506,0.560768,0.218866,0.47918,0.657612,0.307075
2019-02_game_0024052,bullet,75,203.0399,204.4519,0.398994,0.424497,0.642814,0.300174,0.438934,0.261722
2019-05_game_0005479,bullet,59,84.7357,83.1524,0.587762,0.365064,0.583751,0.225647,0.16729,0.18777
2019-02_game_0024838,bullet,57,185.096,98.7159,0.708909,0.460073,0.766874,0.234808,0.642643,0.209803
2023-05_game_0011217,bullet,44,447.8448,532.5479,0.570429,0.556009,0.243755,0.672688,0.246456,0.717177
2019-06_game_0000807,bullet,40,238.6526,173.5018,0.292596,0.347278,0.253629,0.258886,0.19681,0.643736
2023-05_game_0023486,bullet,34,95.8083,549.104,0.182694,0.436239,0.146074,0.154961,0.274476,0.319338
2019-06_game_0012273,bullet,90,101.3524,98.4609,0.625746,0.414175,0.38002,0.386972,0.351452,0.591596
2023-05_game_0007655,bullet,86,740.9868,637.939,0.507561,0.69498,0.21842,0.81672,0.396497,0.632955
2019-03_game_0014453,bullet,52,245.9818,96.8337,0.234092,0.228915,0.22503,0.265406,0.259487,0.585615
2019-05_game_0009364,bullet,98,319.498,353.3027,0.419223,0.412574,0.321904,0.339601,0.387665,0.520835
2023-05_game_0001695,bullet,63,171.9445,106.0796,0.853966,0.33337,0.899611,0.225337,0.499474,0.172897
2019-01_game_0029834,bullet,100,224.4142,234.609,0.550181,0.559412,0.290827,0.511211,0.718683,0.705822
2019-01_game_0022544,bullet,67,79.5837,79.3251,0.733902,0.577429,0.495178,0.216925,0.577155,0.190968
2023-05_game_0017367,bullet,70,306.4976,287.0244,0.337313,0.404275,0.203176,0.881578,0.448903,0.621596
2019-02_game_0022002,bullet,58,246.8614,159.0996,0.436622,0.533193,0.459833,0.273521,0.338208,0.736431
2019-01_game_0004666,bullet,53,83.9819,229.1117,0.428453,0.554181,0.184895,0.261869,0.56981,0.184468
2019-03_game_0002153,bullet,46,82.1254,92.8661,0.483636,0.601439,0.216706,0.415244,0.255354,0.65509
2019-03_game_0026976,bullet,66,342.8001,402.5517,0.640733,0.523169,0.833558,0.219047,0.262633,0.740672
2023-05_game_0010088,bullet,100,101.6258,102.3701,0.535729,0.588113,0.480791,0.459044,0.400458,0.666419
2019-06_game_0027872,bullet,55,244.6174,244.2014,0.699526,0.386318,0.34285,0.275051,0.488651,0.190391
2019-03_game_0000493,bullet,95,178.1104,259.9911,0.758764,0.450431,0.899316,0.38733,0.64245,0.541712
2023-05_game_0008172,bullet,51,301.9984,323.093,0.601239,0.264885,0.495553,0.220162,0.678928,0.222407
2019-04_game_0022993,bullet,51,59.1393,75.863,0.758512,0.312425,0.423829,0.166148,0.770218,0.266866
2023-05_game_0028535,bullet,93,221.2016,215.7033,0.432126,0.63737,0.362161,0.498053,0.432227,0.612231
2019-05_game_0004702,bullet,60,128.0894,144.5915,0.353799,0.839479,0.202223,0.439582,0.25007,0.61548
2019-04_game_0022906,bullet,56,285.6365,282.6496,0.486121,0.737739,0.287016,0.508449,0.183005,0.531441
2019-02_game_0017763,bullet,100,406.8324,471.9695,0.565423,0.548485,0.438242,0.554265,0.453997,0.452548
2019-02_game_0014038,bullet,37,242.3687,373.0977,0.634109,0.26897,0.433603,0.168172,0.771721,0.644291
2019-04_game_0027489,bullet,89,120.1359,172.0198,0.778423,0.363322,0.421292,0.374209,0.561946,0.337901
2019-06_game_0002438,bullet,39,157.3929,173.6164,0.626091,0.505655,0.270967,0.201294,0.230272,0.339806
2019-05_game_0026013,bullet,60,399.6813,395.7782,0.490984,0.504359,0.377095,0.439534,0.226532,0.640819
2019-04_game_0020357,bullet,70,243.0428,526.5286,0.368128,0.749222,0.241218,0.789691,0.186819,0.497834
2019-02_game_0023051,bullet,89,393.4239,347.2348,0.799302,0.347695,0.722334,0.376773,0.722787,0.282556
2019-05_game_0029941,bullet,70,332.1667,450.4086,0.537042,0.382349,0.260203,0.552102,0.167134,0.472034
2019-02_game_0029525,bullet,36,217.6268,169.4464,0.487796,0.536918,0.12856,0.675926,0.158899,0.641146
2019-02_game_0005736,bullet,86,183.3451,123.7718,0.371381,0.799626,0.307133,0.729543,0.363902,0.604656
2019-05_game_0004863,bullet,32,232.6427,343.2476,0.476259,0.505291,0.143417,0.671683,0.0957,0.212004
2019-01_game_0019284,bullet,93,239.8349,111.117,0.400197,0.620121,0.384487,0.535592,0.362575,0.38433
2019-01_game_0029903,bullet,92,198.579,229.6778,0.619104,0.74026,0.701455,0.203106,0.566037,0.490575
2019-01_game_0004855,bullet,49,401.9732,513.6345,0.505366,0.410259,0.361962,0.52994,0.638866,0.262497
2019-05_game_0019781,bullet,74,147.1637,95.1171,0.381351,0.419918,0.287621,0.288651,0.19108,0.633574
2019-06_game_0001051,bullet,60,137.4538,172.0975,0.4834,0.741576,0.206476,0.861459,0.265323,0.637762
2019-02_game_0026280,bullet,39,62.4035,61.9984,0.830194,0.342135,0.575052,0.245861,0.111558,0.170196
2023-05_game_0015672,bullet,33,258.0668,245.7965,0.442978,0.36999,0.518392,0.113155,0.498582,0.167807
2019-03_game_0017953,bullet,34,81.842,80.6893,0.393866,0.345452,0.137343,0.574897,0.103253,0.262313
2019-05_game_0025298,bullet,67,301.5434,94.6639,0.745457,0.37735,0.490876,0.38545,0.914354,0.403166
2019-03_game_0013551,bullet,54,106.2294,135.2849,0.469832,0.420955,0.24122,0.431021,0.246524,0.499625
2023-05_game_0018023,bullet,60,53.2793,52.2082,0.425492,0.680599,0.179168,0.680926,0.236976,0.668988
2019-01_game_0022766,bullet,66,287.6204,295.9011,0.511586,0.428982,0.332982,0.215938,0.209486,0.750241
2019-05_game_0017877,bullet,81,129.1111,132.8386,0.684368,0.403174,0.511382,0.300404,0.448092,0.187464
2019-03_game_0025813,bullet,48,100.5696,194.3677,0.417559,0.453482,0.202137,0.815738,0.28925,0.639065
2019-02_game_0025597,bullet,100,150.9321,169.3517,0.463849,0.503229,0.37762,0.659307,0.573204,0.52178
2019-02_game_0013943,bullet,55,151.514,144.1037,0.568101,0.372187,0.227194,0.229843,0.864111,0.56238
2019-02_game_0027719,bullet,94,343.4647,324.56,0.36563,0.63165,0.267768,0.246402,0.653108,0.752286
2019-02_game_0005596,bullet,100,187.9691,338.2719,0.492867,0.515077,0.413617,0.527057,0.501277,0.606795
2019-02_game_0021680,bullet,52,59.3505,72.6107,0.63086,0.348651,0.16528,0.261121,0.303786,0.363554
2023-05_game_0027945,bullet,60,122.4438,376.2714,0.297858,0.650149,0.204845,0.876575,0.379521,0.762701
2023-05_game_0026751,bullet,100,211.5539,250.8242,0.447797,0.592405,0.397183,0.548665,0.37835,0.361575
2019-02_game_0019326,bullet,33,132.3024,99.2071,0.636424,0.539033,0.151818,0.087627,0.323127,0.180771
